m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,64.0,majority_vote,0.192
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,64.0,majority_vote,0.248
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,64.0,majority_vote,0.302
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,65.0,majority_vote,0.059
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,65.0,majority_vote,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,65.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,65.0,majority_vote,0.13
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,65.0,majority_vote,0.167
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,65.0,majority_vote,0.201
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,65.0,majority_vote,0.278
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,65.0,majority_vote,0.283
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,66.0,majority_vote,0.068
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,66.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,66.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,66.0,majority_vote,0.135
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,66.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,66.0,majority_vote,0.212
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,66.0,majority_vote,0.25
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,66.0,majority_vote,0.308
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,67.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,67.0,majority_vote,0.088
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,67.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,67.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,67.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,67.0,majority_vote,0.191
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,67.0,majority_vote,0.256
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,67.0,majority_vote,0.296
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,68.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,68.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,68.0,majority_vote,0.087
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,68.0,majority_vote,0.142
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,68.0,majority_vote,0.156
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,68.0,majority_vote,0.195
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,68.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,68.0,majority_vote,0.32
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,69.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,69.0,majority_vote,0.111
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,69.0,majority_vote,0.104
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,69.0,majority_vote,0.137
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,69.0,majority_vote,0.185
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,69.0,majority_vote,0.217
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,69.0,majority_vote,0.254
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,69.0,majority_vote,0.31
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,70.0,majority_vote,0.065
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,70.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,70.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,70.0,majority_vote,0.172
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,70.0,majority_vote,0.169
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,70.0,majority_vote,0.218
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,70.0,majority_vote,0.251
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,70.0,majority_vote,0.337
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,71.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,71.0,majority_vote,0.093
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,71.0,majority_vote,0.111
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,71.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,71.0,majority_vote,0.175
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,71.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,71.0,majority_vote,0.258
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,71.0,majority_vote,0.327
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,72.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,72.0,majority_vote,0.102
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,72.0,majority_vote,0.105
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,72.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,72.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,72.0,majority_vote,0.189
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,72.0,majority_vote,0.275
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,72.0,majority_vote,0.299
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,73.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,73.0,majority_vote,0.106
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,73.0,majority_vote,0.122
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,73.0,majority_vote,0.18
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,73.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,73.0,majority_vote,0.257
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,73.0,majority_vote,0.269
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,73.0,majority_vote,0.316
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,74.0,majority_vote,0.082
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,74.0,majority_vote,0.086
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,74.0,majority_vote,0.119
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,74.0,majority_vote,0.13
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,74.0,majority_vote,0.184
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,74.0,majority_vote,0.23
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,74.0,majority_vote,0.303
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,74.0,majority_vote,0.336
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,75.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,75.0,majority_vote,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,75.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,75.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,75.0,majority_vote,0.152
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,75.0,majority_vote,0.232
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,75.0,majority_vote,0.266
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,75.0,majority_vote,0.328
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,76.0,majority_vote,0.054
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,76.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,76.0,majority_vote,0.133
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,76.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,76.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,76.0,majority_vote,0.209
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,76.0,majority_vote,0.282
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,76.0,majority_vote,0.313
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,77.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,77.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,77.0,majority_vote,0.113
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,77.0,majority_vote,0.161
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,77.0,majority_vote,0.192
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,77.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,77.0,majority_vote,0.265
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,77.0,majority_vote,0.322
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,78.0,majority_vote,0.056
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,78.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,78.0,majority_vote,0.104
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,78.0,majority_vote,0.132
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,78.0,majority_vote,0.145
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,78.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,78.0,majority_vote,0.272
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,78.0,majority_vote,0.349
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,79.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,79.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,79.0,majority_vote,0.101
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,79.0,majority_vote,0.146
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,79.0,majority_vote,0.184
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,79.0,majority_vote,0.225
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,79.0,majority_vote,0.307
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,79.0,majority_vote,0.315
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,80.0,majority_vote,0.067
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,80.0,majority_vote,0.06
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,80.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,80.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,80.0,majority_vote,0.182
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,80.0,majority_vote,0.22
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,80.0,majority_vote,0.259
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,80.0,majority_vote,0.312
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,81.0,majority_vote,0.044
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,81.0,majority_vote,0.102
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,81.0,majority_vote,0.133
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,81.0,majority_vote,0.146
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,81.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,81.0,majority_vote,0.201
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,81.0,majority_vote,0.26
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,81.0,majority_vote,0.284
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,82.0,majority_vote,0.061
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,82.0,majority_vote,0.059
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,82.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,82.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,82.0,majority_vote,0.187
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,82.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,82.0,majority_vote,0.273
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,82.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,83.0,majority_vote,0.04
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,83.0,majority_vote,0.06
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,83.0,majority_vote,0.121
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,83.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,83.0,majority_vote,0.191
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,83.0,majority_vote,0.208
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,83.0,majority_vote,0.258
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,83.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,84.0,majority_vote,0.069
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,84.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,84.0,majority_vote,0.075
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,84.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,84.0,majority_vote,0.134
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,84.0,majority_vote,0.207
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,84.0,majority_vote,0.277
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,84.0,majority_vote,0.285
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,85.0,majority_vote,0.059
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,85.0,majority_vote,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,85.0,majority_vote,0.121
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,85.0,majority_vote,0.137
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,85.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,85.0,majority_vote,0.231
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,85.0,majority_vote,0.265
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,85.0,majority_vote,0.3
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,86.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,86.0,majority_vote,0.113
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,86.0,majority_vote,0.103
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,86.0,majority_vote,0.123
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,86.0,majority_vote,0.178
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,86.0,majority_vote,0.19
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,86.0,majority_vote,0.262
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,86.0,majority_vote,0.312
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,87.0,majority_vote,0.058
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,87.0,majority_vote,0.075
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,87.0,majority_vote,0.121
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,87.0,majority_vote,0.144
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,87.0,majority_vote,0.179
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,87.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,87.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,87.0,majority_vote,0.331
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,88.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,88.0,majority_vote,0.099
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,88.0,majority_vote,0.09
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,88.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,88.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,88.0,majority_vote,0.202
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,88.0,majority_vote,0.263
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,88.0,majority_vote,0.324
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,89.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,89.0,majority_vote,0.088
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,89.0,majority_vote,0.105
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,89.0,majority_vote,0.142
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,89.0,majority_vote,0.156
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,89.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,89.0,majority_vote,0.243
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,89.0,majority_vote,0.313
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,90.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,90.0,majority_vote,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,90.0,majority_vote,0.122
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,90.0,majority_vote,0.118
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,90.0,majority_vote,0.18
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,90.0,majority_vote,0.232
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,90.0,majority_vote,0.271
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,90.0,majority_vote,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,91.0,majority_vote,0.049
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,91.0,majority_vote,0.086
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,91.0,majority_vote,0.098
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,91.0,majority_vote,0.144
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,91.0,majority_vote,0.152
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,91.0,majority_vote,0.236
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,91.0,majority_vote,0.259
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,91.0,majority_vote,0.303
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,92.0,majority_vote,0.088
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,92.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,92.0,majority_vote,0.103
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,92.0,majority_vote,0.128
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,92.0,majority_vote,0.147
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,92.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,92.0,majority_vote,0.233
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,92.0,majority_vote,0.288
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,93.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,93.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,93.0,majority_vote,0.093
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,93.0,majority_vote,0.128
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,93.0,majority_vote,0.185
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,93.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,93.0,majority_vote,0.256
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,93.0,majority_vote,0.322
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,94.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,94.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,94.0,majority_vote,0.1
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,94.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,94.0,majority_vote,0.143
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,94.0,majority_vote,0.223
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,94.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,94.0,majority_vote,0.312
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,95.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,95.0,majority_vote,0.096
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,95.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,95.0,majority_vote,0.14
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,95.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,95.0,majority_vote,0.219
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,95.0,majority_vote,0.257
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,95.0,majority_vote,0.317
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,96.0,majority_vote,0.068
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,96.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,96.0,majority_vote,0.109
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,96.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,96.0,majority_vote,0.168
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,96.0,majority_vote,0.183
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,96.0,majority_vote,0.251
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,96.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,97.0,majority_vote,0.068
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,97.0,majority_vote,0.077
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,97.0,majority_vote,0.111
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,97.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,97.0,majority_vote,0.137
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,97.0,majority_vote,0.205
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,97.0,majority_vote,0.244
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,97.0,majority_vote,0.29
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,98.0,majority_vote,0.068
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,98.0,majority_vote,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,98.0,majority_vote,0.102
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,98.0,majority_vote,0.125
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,98.0,majority_vote,0.187
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,98.0,majority_vote,0.205
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,98.0,majority_vote,0.275
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,98.0,majority_vote,0.267
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,99.0,majority_vote,0.047
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,99.0,majority_vote,0.092
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,99.0,majority_vote,0.098
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,99.0,majority_vote,0.144
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,99.0,majority_vote,0.162
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,99.0,majority_vote,0.216
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,99.0,majority_vote,0.226
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,99.0,majority_vote,0.294
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,0.0,spectral,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,0.0,spectral,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,0.0,spectral,0.019
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,0.0,spectral,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,0.0,spectral,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,0.0,spectral,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,0.0,spectral,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,0.0,spectral,0.462
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,1.0,spectral,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,1.0,spectral,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,1.0,spectral,0.019
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,1.0,spectral,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,1.0,spectral,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,1.0,spectral,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,1.0,spectral,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,1.0,spectral,0.462
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,2.0,spectral,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,2.0,spectral,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,2.0,spectral,0.019
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,2.0,spectral,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,2.0,spectral,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,2.0,spectral,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,2.0,spectral,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,2.0,spectral,0.462
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,3.0,spectral,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,3.0,spectral,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,3.0,spectral,0.019
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,3.0,spectral,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,3.0,spectral,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,3.0,spectral,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,3.0,spectral,0.301
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,3.0,spectral,0.462
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,4.0,spectral,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,4.0,spectral,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,4.0,spectral,0.019
