m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,74.0,spectral,0.2595
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,74.0,spectral,0.25396825396825395
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,74.0,spectral,0.152
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,74.0,spectral,0.174
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,74.0,spectral,0.18075
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,74.0,spectral,0.36507936507936506
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,74.0,spectral,0.112
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,74.0,spectral,0.111
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,74.0,spectral,0.1135
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,74.0,spectral,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,74.0,spectral,0.076
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,74.0,spectral,0.051
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,74.0,spectral,0.05875
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,74.0,spectral,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,74.0,spectral,0.052
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,74.0,spectral,0.048
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,74.0,spectral,0.036
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,74.0,spectral,0.0
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,74.0,spectral,0.032
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,74.0,spectral,0.043
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,74.0,spectral,0.0185
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,74.0,spectral,0.0
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,74.0,spectral,0.016
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,74.0,spectral,0.012
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,74.0,spectral,0.00725
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,75.0,spectral,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,75.0,spectral,0.996
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,75.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,75.0,spectral,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,75.0,spectral,0.3492063492063492
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,75.0,spectral,0.416
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,75.0,spectral,0.471
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,75.0,spectral,0.51675
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,75.0,spectral,0.2857142857142857
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,75.0,spectral,0.224
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,75.0,spectral,0.316
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,75.0,spectral,0.2555
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,75.0,spectral,0.2222222222222222
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,75.0,spectral,0.124
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,75.0,spectral,0.215
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,75.0,spectral,0.17275
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,75.0,spectral,0.20634920634920634
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,75.0,spectral,0.108
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,75.0,spectral,0.123
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,75.0,spectral,0.1415
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,75.0,spectral,0.06349206349206349
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,75.0,spectral,0.064
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,75.0,spectral,0.082
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,75.0,spectral,0.06325
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,75.0,spectral,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,75.0,spectral,0.028
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,75.0,spectral,0.033
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,75.0,spectral,0.037
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,75.0,spectral,0.07936507936507936
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,75.0,spectral,0.02
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,75.0,spectral,0.023
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,75.0,spectral,0.0195
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,75.0,spectral,0.047619047619047616
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,75.0,spectral,0.016
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,75.0,spectral,0.009
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,75.0,spectral,0.01275
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,76.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,76.0,spectral,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,76.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,76.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,76.0,spectral,0.30158730158730157
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,76.0,spectral,0.372
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,76.0,spectral,0.524
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,76.0,spectral,0.5245
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,76.0,spectral,0.2698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,76.0,spectral,0.292
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,76.0,spectral,0.279
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,76.0,spectral,0.28225
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,76.0,spectral,0.15873015873015872
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,76.0,spectral,0.16
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,76.0,spectral,0.15
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,76.0,spectral,0.1765
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,76.0,spectral,0.09523809523809523
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,76.0,spectral,0.14
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,76.0,spectral,0.131
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,76.0,spectral,0.12175
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,76.0,spectral,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,76.0,spectral,0.096
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,76.0,spectral,0.061
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,76.0,spectral,0.06425
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,76.0,spectral,0.06349206349206349
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,76.0,spectral,0.028
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,76.0,spectral,0.052
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,76.0,spectral,0.03325
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,76.0,spectral,0.1111111111111111
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,76.0,spectral,0.028
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,76.0,spectral,0.021
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,76.0,spectral,0.02125
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,76.0,spectral,0.06349206349206349
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,76.0,spectral,0.008
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,76.0,spectral,0.017
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,76.0,spectral,0.0155
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,77.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,77.0,spectral,0.996
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,77.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,77.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,77.0,spectral,0.4444444444444444
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,77.0,spectral,0.456
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,77.0,spectral,0.512
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,77.0,spectral,0.52275
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,77.0,spectral,0.1746031746031746
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,77.0,spectral,0.44
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,77.0,spectral,0.416
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,77.0,spectral,0.2485
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,77.0,spectral,0.14285714285714285
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,77.0,spectral,0.144
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,77.0,spectral,0.175
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,77.0,spectral,0.1925
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,77.0,spectral,0.1111111111111111
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,77.0,spectral,0.156
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,77.0,spectral,0.114
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,77.0,spectral,0.128
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,77.0,spectral,0.06349206349206349
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,77.0,spectral,0.068
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,77.0,spectral,0.055
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,77.0,spectral,0.06525
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,77.0,spectral,0.031746031746031744
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,77.0,spectral,0.064
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,77.0,spectral,0.037
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,77.0,spectral,0.0335
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,77.0,spectral,0.0
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,77.0,spectral,0.024
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,77.0,spectral,0.013
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,77.0,spectral,0.01475
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,77.0,spectral,0.09523809523809523
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,77.0,spectral,0.012
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,77.0,spectral,0.008
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,77.0,spectral,0.0125
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,78.0,spectral,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,78.0,spectral,0.996
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,78.0,spectral,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,78.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,78.0,spectral,0.3333333333333333
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,78.0,spectral,0.52
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,78.0,spectral,0.447
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,78.0,spectral,0.493
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,78.0,spectral,0.4126984126984127
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,78.0,spectral,0.504
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,78.0,spectral,0.231
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,78.0,spectral,0.28175
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,78.0,spectral,0.1111111111111111
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,78.0,spectral,0.264
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,78.0,spectral,0.169
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,78.0,spectral,0.17875
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,78.0,spectral,0.12698412698412698
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,78.0,spectral,0.104
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,78.0,spectral,0.158
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,78.0,spectral,0.1235
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,78.0,spectral,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,78.0,spectral,0.064
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,78.0,spectral,0.049
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,78.0,spectral,0.058
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,78.0,spectral,0.047619047619047616
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,78.0,spectral,0.056
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,78.0,spectral,0.048
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,78.0,spectral,0.03225
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,78.0,spectral,0.06349206349206349
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,78.0,spectral,0.032
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,78.0,spectral,0.024
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,78.0,spectral,0.0225
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,78.0,spectral,0.06349206349206349
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,78.0,spectral,0.028
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,78.0,spectral,0.011
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,78.0,spectral,0.007
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,79.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,79.0,spectral,0.996
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,79.0,spectral,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,79.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,79.0,spectral,0.31746031746031744
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,79.0,spectral,0.532
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,79.0,spectral,0.444
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,79.0,spectral,0.51375
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,79.0,spectral,0.30158730158730157
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,79.0,spectral,0.28
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,79.0,spectral,0.219
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,79.0,spectral,0.25975
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,79.0,spectral,0.14285714285714285
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,79.0,spectral,0.176
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,79.0,spectral,0.158
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,79.0,spectral,0.1615
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,79.0,spectral,0.14285714285714285
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,79.0,spectral,0.136
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,79.0,spectral,0.123
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,79.0,spectral,0.12275
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,79.0,spectral,0.12698412698412698
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,79.0,spectral,0.08
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,79.0,spectral,0.059
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,79.0,spectral,0.071
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,79.0,spectral,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,79.0,spectral,0.032
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,79.0,spectral,0.034
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,79.0,spectral,0.044
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,79.0,spectral,0.0
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,79.0,spectral,0.036
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,79.0,spectral,0.017
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,79.0,spectral,0.025
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,79.0,spectral,0.0
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,79.0,spectral,0.012
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,79.0,spectral,0.01
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,79.0,spectral,0.00975
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,80.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,80.0,spectral,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,80.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,80.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,80.0,spectral,0.5079365079365079
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,80.0,spectral,0.5
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,80.0,spectral,0.473
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,80.0,spectral,0.5105
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,80.0,spectral,0.2857142857142857
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,80.0,spectral,0.42
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,80.0,spectral,0.261
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,80.0,spectral,0.295
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,80.0,spectral,0.09523809523809523
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,80.0,spectral,0.168
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,80.0,spectral,0.175
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,80.0,spectral,0.1865
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,80.0,spectral,0.4126984126984127
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,80.0,spectral,0.156
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,80.0,spectral,0.135
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,80.0,spectral,0.12375
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,80.0,spectral,0.07936507936507936
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,80.0,spectral,0.12
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,80.0,spectral,0.063
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,80.0,spectral,0.068
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,80.0,spectral,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,80.0,spectral,0.02
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,80.0,spectral,0.051
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,80.0,spectral,0.037
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,80.0,spectral,0.015873015873015872
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,80.0,spectral,0.024
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,80.0,spectral,0.013
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,80.0,spectral,0.02675
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,80.0,spectral,0.0
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,80.0,spectral,0.008
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,80.0,spectral,0.017
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,80.0,spectral,0.00975
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,81.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,81.0,spectral,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,81.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,81.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,81.0,spectral,0.36507936507936506
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,81.0,spectral,0.484
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,81.0,spectral,0.532
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,81.0,spectral,0.506
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,81.0,spectral,0.12698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,81.0,spectral,0.26
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,81.0,spectral,0.429
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,81.0,spectral,0.345
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,81.0,spectral,0.31746031746031744
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,81.0,spectral,0.164
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,81.0,spectral,0.185
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,81.0,spectral,0.1775
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,81.0,spectral,0.12698412698412698
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,81.0,spectral,0.096
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,81.0,spectral,0.132
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,81.0,spectral,0.135
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,81.0,spectral,0.12698412698412698
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,81.0,spectral,0.1
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,81.0,spectral,0.072
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,81.0,spectral,0.064
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,81.0,spectral,0.047619047619047616
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,81.0,spectral,0.052
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,81.0,spectral,0.041
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,81.0,spectral,0.03725
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,81.0,spectral,0.047619047619047616
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,81.0,spectral,0.008
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,81.0,spectral,0.026
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,81.0,spectral,0.0245
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,81.0,spectral,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,81.0,spectral,0.016
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,81.0,spectral,0.013
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,81.0,spectral,0.01225
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,82.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,82.0,spectral,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,82.0,spectral,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,82.0,spectral,0.99975
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,82.0,spectral,0.3333333333333333
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,82.0,spectral,0.424
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,82.0,spectral,0.531
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,82.0,spectral,0.49625
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,82.0,spectral,0.42857142857142855
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,82.0,spectral,0.3
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,82.0,spectral,0.399
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,82.0,spectral,0.2615
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,82.0,spectral,0.3492063492063492
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,82.0,spectral,0.2
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,82.0,spectral,0.222
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,82.0,spectral,0.1605
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,82.0,spectral,0.19047619047619047
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,82.0,spectral,0.156
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,82.0,spectral,0.096
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,82.0,spectral,0.13225
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,82.0,spectral,0.1111111111111111
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,82.0,spectral,0.04
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,82.0,spectral,0.053
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,82.0,spectral,0.07275
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,82.0,spectral,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,82.0,spectral,0.028
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,82.0,spectral,0.036
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,82.0,spectral,0.0385
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,82.0,spectral,0.06349206349206349
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,82.0,spectral,0.004
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,82.0,spectral,0.017
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,82.0,spectral,0.02025
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,82.0,spectral,0.0
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,82.0,spectral,0.008
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,82.0,spectral,0.007
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,82.0,spectral,0.0135
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,83.0,spectral,0.9841269841269841
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,83.0,spectral,0.996
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,83.0,spectral,0.999
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,83.0,spectral,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,83.0,spectral,0.3333333333333333
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,83.0,spectral,0.484
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,83.0,spectral,0.498
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,83.0,spectral,0.48275
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,83.0,spectral,0.20634920634920634
